transaction_id,card_id,timestamp,amount,merchant,transaction_type,location,is_fraud
1370,4473392194012796,2025-02-02 16:58:16,4057.45,Uber,online,Sheki,1
1371,4038195625680042,2025-01-11 17:22:59,1965.79,Amazon,atm,Ganja,0
1372,3502940978048001,2025-01-20 14:40:14,3933.81,AliExpress,pos,Sumqayit,0
1373,3523853198439113,2025-04-16 21:10:18,4475.57,Walmart,pos,Baku,0
1374,6565506146246046,2025-05-17 22:51:01,1335.61,AliExpress,atm,Shirvan,0
1375,180025522425072,2025-05-13 21:42:48,2952.61,Amazon,online,Ganja,0
1376,2296178820806829,2025-03-26 00:45:58,4807.07,Starbucks,online,Ganja,1
1377,371071394307229,2025-03-05 10:55:03,4498.13,Walmart,pos,Sheki,0
1378,4324318305815885,2025-02-20 22:15:30,699.57,Uber,pos,Ganja,0
1379,213196941777558,2025-01-25 19:07:30,3189.66,Uber,online,Shirvan,0
1380,6011492719650049,2025-01-17 09:27:24,968.78,McDonalds,online,Baku,0
1381,3517454354115460,2025-06-10 05:06:57,2209.53,Uber,atm,Shirvan,1
1382,676344624686,2025-04-16 03:46:23,102.64,AliExpress,atm,Ganja,0
1383,345964403551675,2025-05-13 14:12:12,193.36,Walmart,online,Shirvan,0
1384,4648985393984,2025-04-11 14:01:29,1997.91,Amazon,pos,Baku,0
1385,2720111942680323,2025-04-02 23:42:44,4761.1,AliExpress,atm,Shirvan,0
1386,180090328208957,2025-03-12 23:57:02,1161.58,AliExpress,online,Sheki,0
1387,639021952218,2025-01-13 10:31:49,4298.53,AliExpress,online,Ganja,1
1388,3570894986285567,2025-05-21 03:23:01,3154.72,Starbucks,atm,Baku,0
1389,180079719476067,2025-02-04 09:47:43,2618.4,Walmart,atm,Shirvan,0
1390,30308911803055,2025-01-21 01:52:48,4616.72,Uber,pos,Ganja,0
1391,4787230121939,2025-01-23 05:01:54,3687.75,Amazon,pos,Sumqayit,0
1392,6519614873674831,2025-05-24 06:29:08,4483.97,Walmart,atm,Shirvan,0
1393,3586889736492499,2025-05-25 14:01:32,4178.8,McDonalds,online,Sheki,0
1394,2720597607197340,2025-04-24 10:46:49,3883.96,AliExpress,pos,Sumqayit,0
1395,4958495326755838,2025-03-19 12:28:57,2175.37,McDonalds,online,Shirvan,0
1396,374247291157407,2025-03-08 04:50:46,882.77,McDonalds,pos,Ganja,0
1397,30368461376035,2025-05-22 21:56:42,1504.29,Starbucks,atm,Baku,0
1398,3549488214015231,2025-06-14 02:44:04,274.24,Amazon,atm,Sumqayit,1
1399,2268826685748437,2025-04-07 07:37:21,4061.37,AliExpress,atm,Shirvan,1
1400,4058747141703129209,2025-04-21 08:46:05,1411.51,Starbucks,pos,Sumqayit,0
1401,180090291735960,2025-03-20 08:38:56,4898.25,Amazon,atm,Sheki,0
1402,4793186763542636,2025-03-19 23:43:46,2684.05,Walmart,online,Ganja,0
1403,376869970933838,2025-05-30 20:14:11,823.07,AliExpress,online,Shirvan,0
1404,343879940890372,2025-01-30 22:05:40,1256.41,Uber,atm,Sumqayit,0
1405,566757012026,2025-01-09 09:26:32,1270.34,Walmart,online,Shirvan,1
1406,4615163250034951,2025-03-20 09:36:22,4021.68,Amazon,atm,Sheki,0
1407,3544029430185526,2025-05-04 03:41:03,3306.73,Amazon,atm,Sheki,0
1408,4764259298389834,2025-02-24 07:09:08,2297.8,Amazon,atm,Baku,0
1409,213113645896105,2025-05-15 21:08:11,3610.32,Walmart,online,Sheki,1
1410,3576942455730441,2025-02-04 13:51:17,3674.47,AliExpress,atm,Baku,0
1411,213178536563437,2025-04-26 10:38:26,1721.69,Uber,pos,Ganja,0
1412,4662166551948,2025-05-01 07:25:32,419.41,Walmart,atm,Sheki,0
1413,4028552199727469461,2025-02-09 22:33:34,2730.84,Uber,atm,Ganja,0
1414,343142966820736,2025-02-11 16:02:44,2801.83,Walmart,atm,Baku,0
1415,2299374493882596,2025-05-03 23:34:31,4166.84,AliExpress,atm,Shirvan,0
1416,30038466646787,2025-05-11 08:15:57,2042.38,Starbucks,atm,Baku,0
1417,38675667314954,2025-02-09 23:20:17,3597.14,Uber,atm,Ganja,0
1418,4189931526393,2025-05-02 16:22:04,1326.7,Starbucks,pos,Sumqayit,0
1419,4840438380967354,2025-04-23 15:44:17,1921.01,Amazon,online,Shirvan,0
1420,501826272194,2025-05-13 03:17:36,1503.02,McDonalds,pos,Sumqayit,0
1421,3552553405988548,2025-02-09 15:08:52,17.06,AliExpress,pos,Shirvan,0
1422,3537567443586882,2025-03-13 06:21:51,3457.08,Amazon,atm,Ganja,0
1423,180024022676540,2025-04-18 16:06:08,3380.23,Uber,pos,Ganja,0
1424,180036323611554,2025-06-07 13:49:31,4372.12,Uber,pos,Shirvan,0
1425,30255950303192,2025-03-16 03:26:47,1771.39,McDonalds,atm,Baku,0
1426,373270911999009,2025-01-16 12:24:54,1638.55,Walmart,online,Sheki,0
1427,630448691521,2025-04-15 01:03:47,4373.96,AliExpress,pos,Sumqayit,0
1428,213190892894868,2025-02-11 18:01:44,4945.92,Starbucks,atm,Ganja,1
1429,4583441595803464,2025-03-26 02:04:13,2840.41,Starbucks,online,Sheki,0
1430,3580701362364379,2025-03-04 19:13:04,3922.43,McDonalds,pos,Ganja,0
1431,374492634326505,2025-03-13 02:51:52,4344.13,AliExpress,online,Baku,0
1432,30122923500207,2025-01-13 03:14:46,392.83,McDonalds,pos,Sheki,0
1433,3569541836383430,2025-03-07 17:26:11,2114.32,Amazon,online,Shirvan,0
1434,3543803139225317,2025-04-14 17:51:53,1441.69,Uber,atm,Baku,0
1435,4525335634038,2025-05-03 10:59:33,2837.26,Uber,pos,Sheki,0
1436,4560296510000,2025-04-02 00:06:49,565.17,Walmart,atm,Sumqayit,0
1437,4829982987932865486,2025-05-10 08:59:37,447.3,AliExpress,pos,Ganja,0
1438,30586741009502,2025-03-10 22:56:56,3095.48,Amazon,online,Sumqayit,1
1439,344743553042870,2025-04-19 16:30:43,3294.85,McDonalds,pos,Sumqayit,0
1440,5374958654465117,2025-02-16 19:41:21,3703.15,Amazon,online,Shirvan,1
1441,4209094673608,2025-02-21 04:18:44,2176.37,McDonalds,pos,Ganja,0
1442,6011681073993124,2025-02-23 05:43:05,2444.15,Starbucks,atm,Sheki,0
1443,2711416926501028,2025-05-16 23:05:08,2596.55,McDonalds,online,Baku,0
1444,213126781444647,2025-01-15 22:55:31,2624.77,Amazon,pos,Sumqayit,0
1445,6011081032606380,2025-02-03 15:51:25,4768.15,McDonalds,online,Shirvan,0
1446,3507838471917364,2025-06-12 07:10:53,3838.71,Starbucks,pos,Sheki,0
1447,30199476944453,2025-03-31 09:27:38,3096.29,Walmart,pos,Sheki,0
1448,4191733841293,2025-01-07 07:32:59,256.06,Uber,pos,Shirvan,0
1449,4604001497036,2025-06-08 01:46:07,1472.8,Walmart,pos,Shirvan,0
1450,2227475346137216,2025-05-07 08:47:21,10.66,AliExpress,online,Sheki,0
1451,5395553713213247,2025-04-01 04:05:20,1456.69,AliExpress,atm,Shirvan,1
1452,30458464138738,2025-05-18 13:31:21,1833.98,AliExpress,atm,Baku,0
1453,4690776257749312064,2025-02-24 04:33:12,3260.27,McDonalds,pos,Sheki,0
1454,3563337699400338,2025-01-20 18:13:43,1759.32,Walmart,online,Sheki,0
1455,4484292955257949952,2025-02-25 22:16:15,4442.7,Amazon,pos,Shirvan,0
1456,4881590924880947,2025-03-18 20:20:16,1046.76,McDonalds,atm,Shirvan,0
1457,676220134131,2025-05-21 14:56:27,1431.0,Amazon,online,Baku,0
1458,4469948625259,2025-04-29 07:54:19,4363.42,Starbucks,atm,Shirvan,0
1459,4771913622183799,2025-04-27 07:08:44,4751.26,Starbucks,pos,Sumqayit,0
1460,4848925841577,2025-05-01 16:04:38,907.31,Walmart,pos,Sumqayit,0
1461,503867569090,2025-03-11 10:44:29,1509.62,Amazon,atm,Baku,1
1462,4467248457825415,2025-02-08 01:43:53,232.8,AliExpress,atm,Baku,0
1463,6011685337848289,2025-01-02 20:15:49,234.24,AliExpress,pos,Shirvan,0
1464,30452993431359,2025-05-28 11:03:02,1050.18,Uber,online,Ganja,0
1465,2714276211731285,2025-01-04 17:48:35,2371.23,Amazon,online,Baku,0
1466,3519117254322431,2025-02-11 13:52:22,1258.08,McDonalds,pos,Ganja,0
1467,2223048420213387,2025-03-10 10:21:09,4459.74,McDonalds,online,Ganja,0
1468,4879488103752876421,2025-02-06 06:23:30,4537.53,Walmart,online,Baku,0
1469,676121803545,2025-06-06 18:50:58,4008.28,AliExpress,pos,Ganja,0
1470,3523734619586528,2025-01-06 09:42:22,3230.31,Amazon,atm,Shirvan,1
1471,3532822852340254,2025-03-05 11:01:37,240.68,Amazon,atm,Ganja,0
1472,30046678664696,2025-01-02 19:10:23,4774.95,AliExpress,pos,Baku,0
1473,4318910063256,2025-02-25 06:59:30,2472.35,Amazon,atm,Ganja,0
1474,4066649667612,2025-04-08 12:50:30,401.08,Walmart,pos,Shirvan,0
1475,180029374160183,2025-05-23 14:20:33,4237.63,McDonalds,atm,Shirvan,0
1476,38759248467067,2025-03-27 19:44:31,4387.02,Starbucks,online,Shirvan,0
1477,213106077590733,2025-04-08 23:44:37,2574.41,Uber,atm,Ganja,0
1478,2720588316515567,2025-03-20 05:47:24,790.36,Uber,online,Baku,0
1479,30401869810592,2025-03-11 05:09:33,1427.06,AliExpress,atm,Sumqayit,0
1480,4995127455392410735,2025-04-22 09:32:48,2649.86,Amazon,pos,Sheki,0
1481,4581792060784104268,2025-01-31 07:25:47,603.4,McDonalds,online,Sheki,0
1482,630434508325,2025-04-08 06:33:27,4704.42,Amazon,atm,Sumqayit,0
1483,4315629740452956,2025-02-06 12:38:22,4655.69,Walmart,atm,Sumqayit,0
1484,6011616918222867,2025-02-03 09:37:07,1180.47,Amazon,online,Baku,0
1485,376537230248236,2025-03-07 13:24:40,109.9,Uber,online,Baku,0
1486,374229881331311,2025-05-10 20:29:13,1424.37,AliExpress,online,Baku,0
1487,4074876369911294057,2025-05-20 18:54:27,2117.23,Uber,pos,Shirvan,0
1488,4259148279613,2025-06-14 02:55:46,3003.03,Walmart,atm,Baku,0
1489,4963398462208229,2025-01-23 14:00:08,4466.45,Starbucks,online,Sumqayit,0
1490,5133375153276303,2025-03-30 23:33:31,1809.7,Uber,pos,Baku,0
1491,370669220272763,2025-04-17 09:01:57,314.27,Uber,pos,Sumqayit,0
1492,2477494178826819,2025-01-18 23:07:13,4338.72,Amazon,online,Sheki,1
1493,4855029991428267439,2025-03-02 11:26:07,1677.94,McDonalds,online,Sheki,0
1494,4421097311249,2025-05-29 13:36:55,1736.78,Walmart,online,Ganja,0
1495,213124206000672,2025-04-10 18:34:20,880.69,Starbucks,online,Shirvan,1
1496,180094458219271,2025-03-03 04:18:22,444.87,Walmart,atm,Sheki,0
1497,3546788585672913,2025-04-26 09:24:37,293.47,Uber,online,Sheki,0
1498,6011544532929701,2025-01-23 22:09:22,2962.83,McDonalds,pos,Shirvan,0
1499,6549913142727717,2025-05-29 07:40:56,510.1,AliExpress,online,Sumqayit,0
1500,370682982923648,2025-05-19 18:01:27,4873.67,Starbucks,pos,Sumqayit,0
1501,4233086445386899,2025-05-23 03:46:28,3593.37,Walmart,atm,Shirvan,0
1502,2343066618370707,2025-05-01 22:32:33,4500.55,Amazon,pos,Baku,0
1503,4192142841886096,2025-01-26 12:02:49,1578.71,AliExpress,pos,Ganja,0
1504,4966243642630941,2025-02-12 05:21:46,664.49,Uber,pos,Sheki,0
1505,4729938749934,2025-02-14 01:52:24,3536.28,Uber,atm,Ganja,0
1506,3577624588719991,2025-05-23 00:58:14,3960.36,Amazon,pos,Ganja,0
1507,4246147984515192,2025-04-14 10:04:34,916.86,Amazon,pos,Sheki,0
1508,345566701387189,2025-04-18 12:59:44,3253.23,Amazon,atm,Shirvan,0
1509,4007143675183183,2025-01-06 07:58:46,3091.69,Uber,online,Ganja,1
1510,4504454368877049477,2025-03-13 07:18:09,1788.99,AliExpress,pos,Sumqayit,0
1511,213197740166258,2025-05-22 16:17:10,4671.83,Uber,pos,Sheki,0
1512,6544800041222558,2025-03-04 20:21:54,3694.45,AliExpress,atm,Ganja,0
1513,4593994191304269,2025-03-11 17:16:17,3315.25,McDonalds,pos,Shirvan,0
1514,5262402964351837,2025-01-07 23:48:07,4911.2,Uber,pos,Baku,0
1515,501816787771,2025-01-09 00:27:20,151.11,Walmart,online,Sumqayit,0
1516,4769386664049158,2025-04-10 21:57:37,1628.01,McDonalds,online,Sumqayit,0
1517,576239476962,2025-05-11 10:25:49,1814.84,Amazon,online,Sheki,0
1518,4589935107120874426,2025-01-27 09:03:41,4364.37,Starbucks,atm,Shirvan,1
1519,4995648281218865799,2025-01-28 13:37:52,1153.11,AliExpress,pos,Baku,0
1520,30304008513186,2025-04-18 15:53:54,1187.3,McDonalds,online,Shirvan,0
1521,6565306523757636,2025-04-29 23:55:22,990.22,Uber,online,Sumqayit,0
1522,4791318351707,2025-03-10 05:46:48,3474.26,Walmart,online,Sumqayit,1
1523,3523613649364942,2025-04-12 20:52:05,3086.71,Uber,online,Sheki,0
1524,4357612110809,2025-03-11 20:12:01,392.36,Walmart,pos,Shirvan,0
1525,2663961296724187,2025-05-29 23:41:38,4477.25,McDonalds,atm,Sheki,0
1526,2222100786486742,2025-01-08 02:07:09,2379.42,Starbucks,atm,Sumqayit,0
1527,2460542759414451,2025-04-06 19:56:29,68.22,Amazon,online,Sheki,0
1528,4732606430357294,2025-05-10 11:46:09,2431.24,Amazon,online,Shirvan,0
1529,377654791900698,2025-06-12 20:23:42,292.37,Amazon,pos,Baku,0
1530,2298523221592353,2025-04-02 15:03:56,2049.47,AliExpress,atm,Shirvan,1
1531,4326593147521473,2025-01-31 19:23:54,4572.8,Starbucks,pos,Baku,0
1532,3587861727071227,2025-01-24 02:03:05,4348.01,Starbucks,online,Shirvan,1
1533,4161588156662356,2025-03-30 06:51:26,1085.93,McDonalds,atm,Ganja,0
1534,4978168035663645,2025-05-17 12:03:31,2310.79,McDonalds,pos,Ganja,0
1535,30520855445418,2025-02-10 19:23:48,56.21,Amazon,atm,Sheki,0
1536,675939001615,2025-02-18 18:58:41,4404.12,AliExpress,pos,Sheki,0
1537,375859054322082,2025-03-23 23:36:39,1690.74,Starbucks,atm,Baku,0
1538,180089822712100,2025-01-28 09:56:54,3801.37,Starbucks,atm,Baku,0
1539,5186986788092133,2025-02-11 09:00:38,2238.21,AliExpress,pos,Sheki,0
1540,3548326696253543,2025-03-29 20:27:13,1127.66,Amazon,online,Sumqayit,0
1541,30495375932502,2025-01-04 09:32:10,1911.91,McDonalds,atm,Shirvan,0
1542,30173615671681,2025-06-05 22:04:07,116.39,Walmart,online,Shirvan,0
1543,630415728314,2025-05-01 21:53:35,3893.91,McDonalds,atm,Ganja,0
1544,4593092707271419,2025-05-31 05:35:24,3927.37,Starbucks,atm,Ganja,0
1545,4957899796778231,2025-05-12 19:01:41,2185.22,Starbucks,online,Sumqayit,0
1546,4509265254218891,2025-03-08 06:57:20,1918.38,Amazon,atm,Sumqayit,0
1547,38417588889966,2025-03-01 06:24:42,4105.01,McDonalds,atm,Sheki,0
1548,676386969734,2025-05-15 16:25:45,4041.71,AliExpress,online,Sumqayit,0
1549,3510213762880090,2025-02-08 20:06:27,2111.44,Uber,pos,Sumqayit,0
1550,30309802010354,2025-01-29 00:08:19,4089.78,AliExpress,atm,Sumqayit,0
1551,370494233298303,2025-04-04 00:02:07,36.36,AliExpress,pos,Ganja,0
1552,374516832791175,2025-03-12 02:23:59,463.26,Amazon,pos,Sheki,1
1553,4872672673415828655,2025-02-18 03:44:59,1017.73,AliExpress,online,Sheki,0
1554,4008522150406588005,2025-05-10 04:42:36,1591.87,Amazon,online,Sumqayit,0
1555,180000401823739,2025-03-23 06:48:00,373.99,Uber,online,Ganja,0
1556,6011878913645381,2025-05-04 12:12:07,800.33,Starbucks,atm,Sheki,0
1557,4494878854281,2025-01-21 16:45:13,3188.29,Uber,online,Ganja,0
1558,3565469765057458,2025-04-28 03:07:20,3245.49,AliExpress,online,Ganja,0
1559,3557825152591740,2025-05-10 12:22:03,2429.98,Starbucks,online,Baku,0
1560,4181460697208,2025-02-25 20:07:07,1538.9,AliExpress,atm,Sumqayit,0
1561,6011796034037009,2025-04-16 02:37:56,988.41,Starbucks,online,Sumqayit,0
1562,30354941910981,2025-04-30 22:41:31,1525.59,McDonalds,pos,Sheki,0
1563,348687904832073,2025-01-13 09:29:29,4834.34,Uber,pos,Sheki,0
1564,4957691515388,2025-04-29 07:32:25,2409.53,AliExpress,online,Shirvan,0
1565,630466982596,2025-02-06 11:47:06,2270.05,Uber,pos,Sheki,0
1566,180076732606597,2025-05-07 01:22:50,2453.1,Uber,pos,Sumqayit,0
1567,213135146140931,2025-03-23 16:55:06,3129.67,Uber,pos,Sumqayit,0
1568,3587659083842771,2025-02-28 22:56:51,3204.56,AliExpress,online,Baku,0
1569,4490337483707209,2025-02-10 07:23:33,4158.03,Starbucks,pos,Sumqayit,0
1570,6011579859447242,2025-01-02 12:40:49,3118.46,Uber,atm,Sheki,0
1571,4957999256848688,2025-03-26 22:27:36,4951.84,Uber,atm,Sheki,0
1572,4429105554873274028,2025-01-06 16:19:51,4867.72,AliExpress,atm,Baku,0
1573,370741629481590,2025-04-02 14:37:02,1992.05,Uber,atm,Baku,0
1574,5386528708559128,2025-01-02 11:12:29,1772.33,Amazon,atm,Sheki,0
1575,501855838279,2025-03-28 18:56:18,4724.62,Starbucks,pos,Ganja,0
1576,3590874967070887,2025-05-14 00:06:02,3422.79,Amazon,pos,Shirvan,0
1577,30216461229342,2025-04-13 07:06:12,3999.66,McDonalds,atm,Shirvan,0
1578,4159485846984114,2025-05-27 09:58:42,4377.72,Walmart,online,Shirvan,1
1579,676184248257,2025-03-06 03:45:01,2025.07,Starbucks,online,Sumqayit,0
1580,3571283931866565,2025-05-25 15:50:51,1594.36,Amazon,pos,Ganja,0
1581,4968609390545796,2025-01-04 03:08:20,2542.44,Amazon,atm,Shirvan,1
1582,213126835649563,2025-01-03 06:42:20,3049.2,Uber,pos,Sumqayit,0
1583,6579373050369528,2025-01-13 18:21:14,3067.74,Starbucks,atm,Ganja,0
1584,501865856246,2025-05-01 12:24:19,1469.35,McDonalds,online,Sheki,0
1585,3556419942933585,2025-05-16 22:15:16,3697.21,McDonalds,pos,Sumqayit,0
1586,180066730188565,2025-04-03 04:46:57,942.84,Starbucks,atm,Sumqayit,0
1587,6550983042206977,2025-04-29 17:53:20,746.13,AliExpress,online,Ganja,0
1588,4054841098505,2025-04-17 20:24:17,4144.48,Starbucks,online,Sheki,0
1589,4843810618537,2025-01-30 08:43:29,4333.74,AliExpress,atm,Sumqayit,1
1590,4501108334992719697,2025-02-13 03:32:48,3076.28,Walmart,online,Sumqayit,0
1591,6538343797481423,2025-05-25 05:23:48,1092.98,Amazon,pos,Baku,0
1592,4290749017870265,2025-03-12 20:05:07,4737.58,Uber,pos,Sheki,0
1593,060460019528,2025-05-06 14:02:25,1884.33,McDonalds,atm,Shirvan,0
1594,4018002107640995,2025-05-31 02:08:41,1858.77,Starbucks,online,Sumqayit,0
1595,4281864640112869,2025-04-10 11:18:43,4937.38,Uber,online,Shirvan,0
1596,4943598590670324,2025-03-30 16:23:34,4896.94,McDonalds,atm,Sheki,0
1597,180039944896570,2025-04-20 04:19:03,3049.82,Starbucks,pos,Shirvan,0
1598,180011832547979,2025-02-23 13:34:18,1752.79,Uber,atm,Ganja,0
1599,675971297261,2025-05-27 17:16:12,3408.44,Amazon,online,Baku,1
1600,3571326710055502,2025-02-12 02:02:57,1288.11,Walmart,atm,Ganja,0
1601,3539954796075911,2025-01-10 22:23:36,3274.36,Uber,atm,Sheki,0
1602,4067309360434674322,2025-04-03 11:48:35,2796.06,Walmart,online,Shirvan,0
1603,4814033372207455,2025-02-11 06:13:45,3531.76,Walmart,pos,Baku,0
1604,3593311559073083,2025-06-07 06:11:16,3871.42,Starbucks,pos,Baku,0
1605,4692083491589,2025-04-28 09:36:36,2061.56,AliExpress,atm,Shirvan,1
1606,2359398843474496,2025-01-10 21:54:40,2794.92,Amazon,online,Sumqayit,0
1607,4791686239061725,2025-03-08 06:21:32,2075.82,Uber,atm,Ganja,0
1608,3590746882995994,2025-04-15 19:16:24,2467.14,McDonalds,atm,Shirvan,0
1609,4415157237666937,2025-01-21 17:03:11,2935.24,Starbucks,atm,Sheki,0
1610,4608135348851744,2025-05-07 01:10:23,3943.25,Uber,online,Baku,1
1611,2270196064762797,2025-04-26 04:22:27,1703.36,Uber,pos,Ganja,0
1612,676322621639,2025-05-22 06:11:46,2661.53,Amazon,online,Sheki,0
1613,4564548700581919,2025-05-07 09:11:37,905.37,AliExpress,atm,Sumqayit,0
1614,503824341450,2025-05-27 06:52:15,3183.89,McDonalds,online,Shirvan,0
1615,4113152460116,2025-01-29 15:59:43,352.89,McDonalds,atm,Ganja,0
1616,347001540531662,2025-03-07 17:31:19,2301.59,Amazon,atm,Sumqayit,0
1617,4693091401552420,2025-06-14 11:27:19,3758.32,AliExpress,pos,Ganja,0
1618,3557764075047615,2025-04-17 13:44:22,4614.86,AliExpress,atm,Sheki,0
1619,502075854864,2025-04-14 03:16:47,3594.64,Starbucks,atm,Shirvan,0
1620,6569377139706545,2025-03-05 16:45:04,4442.03,Starbucks,atm,Shirvan,0
1621,3534520490686504,2025-02-25 15:36:11,2338.97,Uber,online,Sumqayit,0
1622,374812703178091,2025-05-28 08:16:34,2692.89,Amazon,atm,Shirvan,0
1623,4955972495920552,2025-02-23 21:20:19,3595.84,Amazon,atm,Sumqayit,0
1624,213123320934345,2025-04-06 18:53:18,208.9,Starbucks,online,Sumqayit,0
1625,3515869199940842,2025-04-27 19:46:57,3314.6,McDonalds,pos,Sheki,0
1626,5560398897184072,2025-05-07 21:05:14,1120.99,Uber,atm,Shirvan,1
1627,4389697692831184564,2025-05-17 15:35:43,4100.22,Uber,pos,Shirvan,1
1628,4720928573070558923,2025-01-08 11:30:14,4405.22,McDonalds,pos,Sheki,0
1629,30163876287418,2025-01-08 20:33:21,2830.61,Starbucks,pos,Sheki,0
1630,38644226183904,2025-05-07 21:25:23,2143.57,McDonalds,online,Sheki,0
1631,676127540877,2025-05-14 07:47:13,255.36,McDonalds,online,Sheki,0
1632,4711849664319938,2025-02-18 14:36:53,4237.95,McDonalds,online,Ganja,1
1633,30022187473390,2025-05-14 09:32:31,2597.22,Walmart,atm,Baku,0
1634,4632218205341606514,2025-05-12 08:31:15,3432.73,AliExpress,online,Shirvan,0
1635,376915155457406,2025-03-14 08:22:40,4521.27,McDonalds,pos,Ganja,0
1636,3569968579429387,2025-03-24 11:35:48,596.31,Uber,atm,Ganja,0
1637,4763452220188,2025-01-14 13:58:58,3378.21,Amazon,online,Baku,1
1638,180039638764050,2025-05-12 07:02:00,996.49,Amazon,online,Shirvan,0
1639,4938186841380,2025-03-10 14:13:36,4708.91,Amazon,atm,Baku,0
1640,2223619867202065,2025-02-13 23:21:24,48.2,McDonalds,pos,Sheki,0
1641,30145013135428,2025-05-28 21:59:23,2903.48,McDonalds,pos,Sumqayit,0
1642,3590122609927720,2025-04-02 02:59:35,4192.27,Starbucks,atm,Ganja,0
1643,3537912360842332,2025-02-19 16:54:40,1611.17,McDonalds,atm,Sheki,0
1644,4122429583485,2025-05-30 07:29:18,831.69,Walmart,online,Ganja,0
1645,30494586159633,2025-05-29 07:43:24,634.81,Starbucks,pos,Sheki,0
1646,4189789591223915,2025-06-01 12:07:38,1896.43,Starbucks,online,Shirvan,0
1647,4281954550218,2025-03-31 12:01:24,3955.74,Uber,online,Baku,1
1648,501849512063,2025-04-22 17:04:58,2142.47,McDonalds,online,Sumqayit,0
1649,4293073536403285,2025-01-30 19:49:47,383.87,McDonalds,online,Shirvan,0
1650,5194394455659443,2025-04-11 14:37:10,2250.15,AliExpress,atm,Sheki,0
1651,3556021014234106,2025-03-18 18:35:48,1035.95,Walmart,atm,Baku,0
1652,3593294954543043,2025-04-17 14:43:55,3570.25,AliExpress,pos,Sumqayit,0
1653,502049138493,2025-01-17 02:22:25,3071.23,Amazon,atm,Baku,0
1654,4754467168721950,2025-01-04 15:06:18,4241.23,Starbucks,atm,Sheki,0
1655,4273430743168587263,2025-04-05 21:20:30,2198.91,Walmart,pos,Shirvan,0
1656,2259627696532476,2025-06-03 19:36:10,38.37,McDonalds,online,Ganja,0
1657,3572979095805229,2025-05-01 20:14:39,4163.59,Uber,atm,Shirvan,1
1658,4185424002574003,2025-05-31 21:28:12,1383.64,Amazon,pos,Sumqayit,0
1659,2540635407223722,2025-03-05 06:08:50,3464.1,McDonalds,online,Sumqayit,1
1660,3575265373180312,2025-04-07 07:28:19,89.16,Walmart,online,Baku,0
1661,30328488929299,2025-02-16 08:21:43,443.35,Uber,atm,Baku,0
1662,4058320229048568564,2025-06-07 19:38:51,2676.62,Uber,atm,Ganja,0
1663,347542057920384,2025-04-07 02:35:18,4020.11,AliExpress,pos,Sheki,0
1664,2702675111984726,2025-01-20 15:35:31,1095.34,Starbucks,online,Shirvan,0
1665,4892910415125936695,2025-01-21 19:18:12,2742.86,Walmart,online,Sumqayit,0
1666,5302264726243625,2025-01-12 20:53:55,4168.91,McDonalds,online,Sumqayit,0
